0.38772827, 0.40249607, 0.4262101, 0.4557334, 0.4889752, 0.5244855, 0.5612229, 0.59841233, 0.63546073, 0.671907, 0.70739174, 0.7416355, 0.7744218, 0.80558103, 0.8349745, 0.86247903, 0.88797164, 0.91131806, 0.93236387, 0.9509307, 0.96681994, 0.97982293, 0.9897373, 0.9963877, 0.999648, 0.9994573, 0.99582946, 0.98885083, 0.97866833, 0.96546984, 0.9494623, 0.9308518, 0.9098281, 0.8865568, 0.8611782, 0.83381283, 0.8045707, 0.7735646, 0.7409252, 0.7068167, 0.67145205, 0.63510936, 0.5981486, 0.5610328, 0.52435815, 0.48890403, 0.45571655, 0.42624998, 0.4025952, 0.38787818
0.3564051, 0.37031668, 0.3927602, 0.42088696, 0.45282274, 0.48727912, 0.52333194, 0.5602858, 0.5975947, 0.6348162, 0.6715855, 0.7075977, 0.7425953, 0.77635485, 0.8086737, 0.83935535, 0.8681947, 0.8949645, 0.91940594, 0.94122404, 0.9600928, 0.975671, 0.98762757, 0.9956749, 0.9996046, 0.99931604, 0.99483114, 0.98629165, 0.9739379, 0.9580767, 0.9390446, 0.9171768, 0.8927835, 0.86613905, 0.8374799, 0.8070116, 0.77492046, 0.7413874, 0.70660424, 0.67078686, 0.63418865, 0.5971132, 0.55992633, 0.52307326, 0.4871045, 0.4527208, 0.4208523, 0.39279258, 0.37041682, 0.35656208
0.32622704, 0.33923692, 0.36030987, 0.38687202, 0.41725627, 0.45033392, 0.48530474, 0.52156794, 0.5586463, 0.5961432, 0.6337176, 0.67106915, 0.70792663, 0.7440368, 0.7791517, 0.8130137, 0.8453396, 0.8758041, 0.90402734, 0.92956865, 0.95193326, 0.9705945, 0.9850335, 0.99479365, 0.99954003, 0.9991093, 0.99353695, 0.98305064, 0.9680348, 0.948974, 0.92639273, 0.90080464, 0.8726777, 0.84241885, 0.8103728, 0.7768321, 0.74205244, 0.7062701, 0.669718, 0.63263994, 0.5953026, 0.5580056, 0.52109206, 0.48496312, 0.45010197, 0.4171165, 0.38681456, 0.36033115, 0.33933532, 0.32638904
0.29709327, 0.30916744, 0.3287921, 0.35365382, 0.3822808, 0.41369754, 0.44722787, 0.48237303, 0.5187399, 0.55599844, 0.5938583, 0.6320535, 0.6703309, 0.7084385, 0.74611217, 0.78305775, 0.81893086, 0.85331506, 0.8857022, 0.9154804, 0.94193935, 0.96429974, 0.9817735, 0.9936513, 0.99940354, 0.99876946, 0.9918045, 0.9788716, 0.9605754, 0.9376649, 0.9109316, 0.8811288, 0.84892124, 0.81486684, 0.7794198, 0.7429486, 0.7057583, 0.6681143, 0.6302615, 0.5924408, 0.554901, 0.5179088, 0.48175895, 0.44678798, 0.41339758, 0.38209578, 0.3535683, 0.32879856, 0.30926135, 0.29725796
0.2688811, 0.27999374, 0.29810867, 0.321159, 0.3478553, 0.37736574, 0.4091335, 0.44276306, 0.47795275, 0.51445425, 0.552049, 0.5905326, 0.62970227, 0.66934365, 0.7092138, 0.7490194, 0.78838843, 0.82683736, 0.86373824, 0.898293, 0.92952925, 0.95633405, 0.977539, 0.99205947, 0.99906623, 0.9981438, 0.98938024, 0.97334933, 0.95099366, 0.92345166, 0.8918872, 0.85736436, 0.82077986, 0.7828472, 0.7441133, 0.70499283, 0.66580445, 0.6268039, 0.58821076, 0.5502279, 0.513055, 0.47689998, 0.44198895, 0.40858033, 0.37698737, 0.34761772, 0.32104018, 0.29809654, 0.2800803, 0.26904616
0.24145944, 0.25158983, 0.2681449, 0.28929117, 0.3139087, 0.34129804, 0.37101325, 0.40275797, 0.43632314, 0.47154936, 0.50830436, 0.5464672, 0.58591485, 0.62650716, 0.66806644, 0.71034855, 0.75300455, 0.79553086, 0.83721304, 0.877073, 0.9138401, 0.94597644, 0.97178715, 0.98963386, 0.9982249, 0.9968995, 0.9857954, 0.96581864, 0.9384292, 0.905334, 0.86820465, 0.8284909, 0.7873402, 0.74560106, 0.70387006, 0.66255534, 0.6219356, 0.5822085, 0.54352564, 0.5060165, 0.46980458, 0.43501866, 0.40180337, 0.3703328, 0.34083164, 0.31361192, 0.2891344, 0.26811072, 0.25166637, 0.24162255
0.21469803, 0.22382838, 0.23878075, 0.2579435, 0.2803535, 0.30543146, 0.3328315, 0.36234808, 0.39386007, 0.42729723, 0.4626197, 0.49980378, 0.5388291, 0.57966256, 0.6222357, 0.6664101, 0.7119261, 0.7583324, 0.80489516, 0.85049987, 0.89356905, 0.9320511, 0.96354234, 0.9855976, 0.99621123, 0.99432963, 0.9801675, 0.9551557, 0.9215437, 0.88185716, 0.8384381, 0.79318357, 0.747476, 0.7022375, 0.6580357, 0.6151947, 0.5738855, 0.53419274, 0.49615806, 0.45980752, 0.425168, 0.3922778, 0.36119562, 0.3320121, 0.30486915, 0.2799921, 0.25774494, 0.23872167, 0.2238926, 0.21485713
0.18847378, 0.1965879, 0.2098995, 0.22700842, 0.2470967, 0.26969272, 0.29453832, 0.32150722, 0.3505565, 0.38169834, 0.414983, 0.45048788, 0.4883073, 0.52853876, 0.5712608, 0.6164959, 0.6641499, 0.71391886, 0.765157, 0.81670946, 0.8667395, 0.91262513, 0.9510478, 0.97841096, 0.99161595, 0.98897827, 0.970831, 0.9394331, 0.898229, 0.8508946, 0.80061245, 0.7497445, 0.69982857, 0.65174234, 0.6059068, 0.56246275, 0.5213989, 0.4826343, 0.446067, 0.41160005, 0.37915468, 0.3486772, 0.3201444, 0.29357192, 0.26902923, 0.24666707, 0.22676551, 0.20981355, 0.19663812, 0.1886272
0.1626751, 0.1697576, 0.18139331, 0.19638503, 0.21404894, 0.23400894, 0.2560814, 0.28020546, 0.30640286, 0.334755, 0.36539146, 0.39848328, 0.43423808, 0.47289166, 0.51469177, 0.5598645, 0.60855204, 0.66070426, 0.71590483, 0.7731209, 0.83039176, 0.8845507, 0.9311816, 0.96510744, 0.98158973, 0.9779428, 0.95468026, 0.9153533, 0.8651748, 0.8093682, 0.75208175, 0.6960613, 0.6428255, 0.593024, 0.5467812, 0.5039489, 0.4642666, 0.42745093, 0.3932395, 0.36140904, 0.33178, 0.3042167, 0.2786268, 0.25496483, 0.23324235, 0.21354987, 0.19609676, 0.18127958, 0.16979271, 0.16282158
0.13720421, 0.14324018, 0.15316741, 0.16598411, 0.18113108, 0.19831598, 0.21741626, 0.2384215, 0.26140115, 0.28648794, 0.31387165, 0.34379822, 0.37657112, 0.41255185, 0.45215392, 0.4958211, 0.54397553, 0.59690964, 0.65458727, 0.7163124, 0.78024745, 0.84285825, 0.89857006, 0.9401882, 0.96062636, 0.95566416, 0.92608684, 0.8774004, 0.8173129, 0.7529682, 0.68945456, 0.6296543, 0.57477885, 0.5250186, 0.4800491, 0.43935025, 0.40237683, 0.3686367, 0.33771688, 0.30928513, 0.28308192, 0.2589106, 0.2366299, 0.21615224, 0.19744843, 0.1805641, 0.16565146, 0.15302618, 0.14325999, 0.13734311
0.111978166, 0.11695339, 0.12514198, 0.13573153, 0.1482788, 0.16256453, 0.17851423, 0.19615224, 0.21557732, 0.23695187, 0.26050055, 0.28651455, 0.31536016, 0.34748822, 0.38344142, 0.42385072, 0.46940583, 0.5207698, 0.5783865, 0.6421056, 0.7105416, 0.7801728, 0.844485, 0.8940402, 0.91870236, 0.9120841, 0.8753697, 0.81681657, 0.7473222, 0.6760665, 0.60874164, 0.5479114, 0.4941186, 0.44688073, 0.40533322, 0.36856797, 0.33577874, 0.30630407, 0.27962312, 0.2553351, 0.23313609, 0.21279916, 0.19416054, 0.17711219, 0.16160282, 0.14764853, 0.13535745, 0.124974936, 0.116958514, 0.112109385
0.08692856, 0.090829946, 0.097252905, 0.10556946, 0.11544509, 0.12672403, 0.13936782, 0.15342055, 0.16899158, 0.18624954, 0.20542456, 0.22681639, 0.2508075, 0.27787992, 0.30863407, 0.34380338, 0.38425294, 0.43093354, 0.48473376, 0.5461263, 0.6144544, 0.68673027, 0.75614685, 0.8114254, 0.83922654, 0.83063376, 0.78738934, 0.7210435, 0.64578086, 0.57225454, 0.5059868, 0.44864246, 0.39980996, 0.35827002, 0.32267237, 0.29182035, 0.26475084, 0.2407252, 0.21919085, 0.19973874, 0.18206789, 0.16595815, 0.151252, 0.13784426, 0.12567964, 0.11475935, 0.10515906, 0.097063154, 0.09082199, 0.08705268
0.06200034, 0.06481661, 0.06945103, 0.075456336, 0.08260076, 0.090784036, 0.09999334, 0.11027913, 0.12174397, 0.13454007, 0.14887318, 0.1650119, 0.18330157, 0.20418322, 0.22821663, 0.25610524, 0.288715, 0.32706627, 0.3722489, 0.42515457, 0.48583412, 0.55222493, 0.61823094, 0.6722448, 0.6991772, 0.6884403, 0.6424842, 0.57542604, 0.50316846, 0.43615857, 0.3786551, 0.33102334, 0.29194477, 0.2596989, 0.23271771, 0.2097498, 0.18985808, 0.17236288, 0.15677854, 0.14275938, 0.13005918, 0.11850272, 0.10796719, 0.09837154, 0.08967292, 0.0818703, 0.07501665, 0.06924292, 0.064797975, 0.06211854
0.037149783, 0.038871996, 0.041700143, 0.045364916, 0.04973286, 0.05475312, 0.060430337, 0.06681054, 0.07397514, 0.08204063, 0.09116226, 0.101541154, 0.113434665, 0.12717022, 0.14316235, 0.16193238, 0.18412635, 0.21051943, 0.24197413, 0.27927554, 0.3226833, 0.37094206, 0.4195886, 0.4593146, 0.4773074, 0.46461394, 0.42442378, 0.37008366, 0.3150643, 0.26691303, 0.22773139, 0.19676843, 0.1723563, 0.15283784, 0.13687553, 0.123485275, 0.11197696, 0.10187887, 0.09287248, 0.08474346, 0.07734738, 0.0705869, 0.06439747, 0.058739416, 0.05359515, 0.048971027, 0.044904683, 0.04147912, 0.038845804, 0.037263725
0.012341744, 0.012963956, 0.013974168, 0.015279397, 0.0168417, 0.018655628, 0.020737933, 0.023122935, 0.025861163, 0.029019965, 0.03268539, 0.036964748, 0.041989457, 0.047917668, 0.05493565, 0.063256785, 0.07311497, 0.08474667, 0.09834827, 0.11397951, 0.13135512, 0.14943597, 0.165794, 0.17615877, 0.17548333, 0.1615736, 0.138125, 0.11227955, 0.0895792, 0.072112046, 0.05961695, 0.050953966, 0.044932168, 0.0406052, 0.037310123, 0.03461776, 0.03226728, 0.030110164, 0.028068727, 0.026107805, 0.02421645, 0.022396771, 0.020657562, 0.019011308, 0.017473483, 0.016063696, 0.014808577, 0.0137464795, 0.012933855, 0.01245346
-0.012453496, -0.012933885, -0.013746505, -0.014808602, -0.016063726, -0.017473513, -0.019011341, -0.020657592, -0.0223968, -0.024216482, -0.026107837, -0.028068755, -0.030110193, -0.032267306, -0.03461779, -0.037310146, -0.04060523, -0.044932205, -0.050954007, -0.059616994, -0.072112106, -0.08957927, -0.112279624, -0.13812506, -0.1615737, -0.1754834, -0.17615883, -0.16579407, -0.14943606, -0.13135521, -0.11397956, -0.09834831, -0.08474672, -0.073115, -0.06325682, -0.054935675, -0.047917694, -0.04198949, -0.036964778, -0.032685418, -0.029019995, -0.025861187, -0.023122963, -0.020737955, -0.01865565, -0.016841723, -0.015279418, -0.013974189, -0.012963985, -0.012341775
-0.03726376, -0.038845837, -0.04147914, -0.044904713, -0.048971057, -0.05359518, -0.058739457, -0.06439751, -0.070586935, -0.07734742, -0.0847435, -0.0928725, -0.1018789, -0.11197699, -0.123485304, -0.13687555, -0.15283786, -0.17235631, -0.19676845, -0.22773144, -0.26691306, -0.31506437, -0.3700837, -0.42442378, -0.464614, -0.47730753, -0.45931467, -0.41958866, -0.37094212, -0.32268336, -0.27927557, -0.24197417, -0.21051948, -0.18412636, -0.1619324, -0.14316238, -0.12717025, -0.113434695, -0.10154118, -0.09116228, -0.08204065, -0.07397516, -0.066810556, -0.06043036, -0.05475313, -0.04973287, -0.045364928, -0.041700155, -0.038872022, -0.03714981
-0.06211858, -0.064798005, -0.06924294, -0.075016685, -0.08187033, -0.089672945, -0.09837158, -0.107967235, -0.11850276, -0.13005923, -0.14275943, -0.15677857, -0.17236291, -0.1898581, -0.20974983, -0.23271772, -0.25969893, -0.29194477, -0.33102337, -0.37865514, -0.4361586, -0.5031685, -0.57542604, -0.64248425, -0.6884404, -0.69917727, -0.67224485, -0.618231, -0.552225, -0.48583418, -0.4251546, -0.3722489, -0.3270663, -0.28871503, -0.25610527, -0.22821668, -0.20418327, -0.18330161, -0.16501193, -0.14887321, -0.13454008, -0.12174399, -0.11027915, -0.09999335, -0.090784036, -0.082600765, -0.07545634, -0.06945104, -0.064816624, -0.062000364
-0.087052725, -0.09082203, -0.09706318, -0.1051591, -0.11475938, -0.12567967, -0.1378443, -0.15125203, -0.1659582, -0.18206793, -0.19973879, -0.21919088, -0.24072523, -0.26475084, -0.29182035, -0.3226724, -0.35827005, -0.39981002, -0.44864243, -0.5059868, -0.5722546, -0.64578086, -0.7210435, -0.7873894, -0.8306338, -0.83922666, -0.8114253, -0.75614685, -0.6867303, -0.6144544, -0.5461263, -0.4847338, -0.43093354, -0.3842529, -0.34380338, -0.30863407, -0.27787992, -0.2508075, -0.2268164, -0.20542459, -0.18624957, -0.1689916, -0.15342057, -0.13936782, -0.12672403, -0.1154451, -0.10556946, -0.09725291, -0.09082996, -0.08692857
-0.11210942, -0.11695855, -0.12497498, -0.1353575, -0.14764857, -0.16160287, -0.17711222, -0.19416057, -0.2127992, -0.23313613, -0.25533512, -0.27962312, -0.3063041, -0.33577877, -0.36856797, -0.40533325, -0.44688076, -0.49411863, -0.5479114, -0.60874164, -0.6760666, -0.7473222, -0.81681657, -0.8753697, -0.91208416, -0.91870236, -0.8940402, -0.84448504, -0.7801729, -0.71054167, -0.6421056, -0.5783865, -0.5207698, -0.46940583, -0.42385074, -0.38344142, -0.3474882, -0.31536013, -0.28651455, -0.26050055, -0.23695187, -0.21557733, -0.19615225, -0.17851424, -0.16256455, -0.1482788, -0.13573152, -0.12514198, -0.11695339, -0.11197817
-0.13734314, -0.14326003, -0.15302624, -0.16565152, -0.18056415, -0.19744849, -0.21615227, -0.23662992, -0.2589106, -0.28308198, -0.30928516, -0.3377169, -0.36863676, -0.4023769, -0.43935025, -0.4800491, -0.5250186, -0.57477885, -0.6296543, -0.68945456, -0.7529682, -0.81731296, -0.8774004, -0.9260868, -0.9556642, -0.96062636, -0.94018817, -0.89857006, -0.84285825, -0.7802475, -0.7163124, -0.6545873, -0.59690964, -0.5439756, -0.49582118, -0.45215392, -0.41255188, -0.37657115, -0.34379825, -0.31387165, -0.2864879, -0.26140112, -0.23842153, -0.21741627, -0.19831598, -0.18113108, -0.16598411, -0.15316741, -0.1432402, -0.13720423
-0.16282164, -0.16979277, -0.18127964, -0.19609682, -0.2135499, -0.23324238, -0.2549649, -0.27862686, -0.30421674, -0.33178005, -0.36140907, -0.39323956, -0.42745095, -0.46426666, -0.5039489, -0.5467812, -0.593024, -0.6428255, -0.6960614, -0.75208175, -0.80936813, -0.8651747, -0.9153533, -0.9546802, -0.9779428, -0.98158973, -0.9651075, -0.9311816, -0.8845507, -0.83039176, -0.77312094, -0.71590483, -0.66070426, -0.6085521, -0.5598645, -0.51469177, -0.4728917, -0.43423808, -0.3984833, -0.36539146, -0.334755, -0.30640286, -0.28020552, -0.2560814, -0.23400895, -0.21404895, -0.19638501, -0.18139331, -0.1697576, -0.1626751
-0.18862724, -0.19663817, -0.20981361, -0.22676556, -0.24666715, -0.26902926, -0.29357195, -0.32014444, -0.34867722, -0.37915474, -0.41160008, -0.44606704, -0.48263434, -0.52139896, -0.5624628, -0.60590684, -0.6517424, -0.6998286, -0.7497445, -0.80061245, -0.8508946, -0.898229, -0.93943316, -0.970831, -0.9889782, -0.99161595, -0.978411, -0.95104784, -0.91262513, -0.8667395, -0.8167095, -0.76515704, -0.71391886, -0.6641499, -0.61649585, -0.5712608, -0.52853876, -0.4883073, -0.4504879, -0.41498297, -0.3816983, -0.3505565, -0.32150722, -0.29453832, -0.26969272, -0.24709669, -0.2270084, -0.20989949, -0.1965879, -0.18847376
-0.21485719, -0.22389264, -0.23872174, -0.257745, -0.27999216, -0.30486917, -0.33201212, -0.36119565, -0.39227787, -0.42516813, -0.45980754, -0.49615806, -0.5341928, -0.5738856, -0.61519474, -0.65803576, -0.7022375, -0.7474761, -0.7931836, -0.83843815, -0.88185716, -0.9215437, -0.95515573, -0.9801675, -0.9943297, -0.99621123, -0.98559755, -0.96354234, -0.9320511, -0.893569, -0.8504998, -0.80489516, -0.7583324, -0.71192604, -0.66641, -0.6222357, -0.5796626, -0.5388291, -0.4998038, -0.46261975, -0.42729726, -0.39386007, -0.36234808, -0.3328315, -0.3054315, -0.2803535, -0.2579435, -0.23878074, -0.22382838, -0.21469802
-0.24162263, -0.2516664, -0.26811075, -0.28913447, -0.31361198, -0.3408317, -0.37033287, -0.40180346, -0.43501872, -0.46980464, -0.50601655, -0.5435257, -0.5822085, -0.62193567, -0.66255534, -0.7038701, -0.7456011, -0.78734034, -0.828491, -0.8682047, -0.905334, -0.93842924, -0.9658187, -0.9857953, -0.99689955, -0.9982249, -0.98963386, -0.9717871, -0.94597644, -0.9138402, -0.87707305, -0.83721304, -0.79553086, -0.7530046, -0.71034855, -0.66806644, -0.62650716, -0.58591485, -0.54646724, -0.5083044, -0.4715494, -0.43632314, -0.402758, -0.37101325, -0.34129804, -0.31390867, -0.28929114, -0.26814488, -0.25158986, -0.24145946
-0.26904622, -0.28008032, -0.29809657, -0.32104027, -0.34761778, -0.37698743, -0.4085804, -0.44198903, -0.47690004, -0.513055, -0.5502279, -0.5882108, -0.6268039, -0.66580445, -0.7049929, -0.7441134, -0.78284717, -0.82078, -0.85736436, -0.8918872, -0.9234516, -0.95099366, -0.9733493, -0.9893802, -0.9981438, -0.9990662, -0.9920594, -0.977539, -0.95633405, -0.9295293, -0.898293, -0.86373836, -0.82683736, -0.7883884, -0.7490194, -0.7092138, -0.6693437, -0.6297023, -0.5905326, -0.55204904, -0.51445425, -0.47795275, -0.4427631, -0.4091335, -0.37736574, -0.34785527, -0.32115898, -0.29810867, -0.27999377, -0.2688811
-0.29725802, -0.30926138, -0.3287986, -0.35356835, -0.38209584, -0.4133976, -0.44678798, -0.48175898, -0.5179089, -0.55490106, -0.59244084, -0.6302615, -0.6681143, -0.70575833, -0.74294865, -0.7794199, -0.8148669, -0.8489212, -0.8811288, -0.9109316, -0.93766487, -0.9605754, -0.97887164, -0.9918045, -0.99876946, -0.99940354, -0.9936512, -0.9817735, -0.96429974, -0.9419393, -0.91548043, -0.88570225, -0.8533151, -0.8189309, -0.78305775, -0.74611217, -0.7084386, -0.67033094, -0.63205355, -0.5938583, -0.5559984, -0.5187398, -0.482373, -0.4472278, -0.41369754, -0.3822808, -0.35365382, -0.32879207, -0.30916744, -0.29709324
-0.32638907, -0.33933538, -0.3603312, -0.38681462, -0.41711655, -0.45010197, -0.48496312, -0.52109206, -0.5580056, -0.5953026, -0.63263994, -0.669718, -0.70627016, -0.7420525, -0.7768321, -0.8103729, -0.8424189, -0.87267774, -0.90080464, -0.92639273, -0.9489739, -0.9680348, -0.9830507, -0.9935369, -0.9991094, -0.99954003, -0.99479365, -0.9850336, -0.9705946, -0.9519333, -0.92956865, -0.9040273, -0.87580407, -0.8453396, -0.8130137, -0.7791517, -0.74403685, -0.7079267, -0.67106915, -0.63371754, -0.5961431, -0.55864626, -0.5215679, -0.48530474, -0.4503339, -0.41725627, -0.38687202, -0.36030984, -0.33923694, -0.32622704
-0.35656217, -0.37041685, -0.39279258, -0.4208523, -0.4527208, -0.4871045, -0.5230733, -0.55992633, -0.5971132, -0.63418865, -0.67078686, -0.7066043, -0.7413874, -0.7749204, -0.80701166, -0.83747995, -0.8661391, -0.8927835, -0.9171767, -0.9390446, -0.9580767, -0.973938, -0.9862916, -0.99483114, -0.999316, -0.9996047, -0.99567485, -0.98762745, -0.97567093, -0.96009284, -0.94122404, -0.919406, -0.8949646, -0.8681947, -0.83935535, -0.8086737, -0.77635485, -0.7425953, -0.7075977, -0.67158544, -0.63481617, -0.5975947, -0.5602858, -0.52333194, -0.4872791, -0.4528227, -0.42088687, -0.39276013, -0.37031668, -0.35640508
-0.38787824, -0.40259525, -0.42625004, -0.4557166, -0.48890406, -0.5243582, -0.56103283, -0.59814864, -0.63510936, -0.6714521, -0.7068167, -0.74092525, -0.77356464, -0.80457073, -0.8338128, -0.86117816, -0.8865568, -0.90982807, -0.9308518, -0.9494623, -0.9654698, -0.9786683, -0.9888509, -0.9958294, -0.99945724, -0.999648, -0.9963877, -0.9897373, -0.97982293, -0.96681994, -0.9509307, -0.93236387, -0.91131806, -0.8879717, -0.862479, -0.8349745, -0.805581, -0.7744217, -0.7416355, -0.70739174, -0.671907, -0.6354607, -0.5984123, -0.56122285, -0.5244855, -0.48897523, -0.45573336, -0.42621008, -0.40249607, -0.38772827
